s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
1861.9664274,527.7515556,-687.5823852,-1.4123808,0.0006037,35.6561652,-7.4476131
1863.9663913,529.7264251,-687.2661035,-1.4113314,0.0005769,35.2359505,-7.4364556
1865.9663553,531.7008234,-686.947386,-1.4101675,0.0005911,34.8113045,-7.4259758
1867.9663192,533.6750017,-686.626573,-1.4090392,0.0005947,34.3820237,-7.4154751
1869.9662831,535.6486648,-686.3032995,-1.407848,0.000599,33.9479335,-7.40462
1871.9662471,537.6220996,-685.9778688,-1.4066866,0.0006101,33.5088681,-7.3937868
1873.966211,539.5949876,-685.6499194,-1.4054583,0.0006217,33.064628,-7.3835793
1875.966175,541.5676409,-685.3198197,-1.4042988,0.0006217,32.6149635,-7.3729557
1877.9661389,543.5397416,-684.9871371,-1.4030488,0.0006302,32.1596727,-7.362478
1879.9661028,545.5116249,-684.6523465,-1.401897,0.0006363,31.6985042,-7.3512
1881.9660668,547.482936,-684.3148845,-1.4006011,0.0006612,31.2312488,-7.3420748
1883.9660307,549.4540876,-683.9755125,-1.3995301,0.0006361,30.757489,-7.3316757
1885.9659946,551.4246171,-683.633389,-1.3982481,0.0006407,30.2770037,-7.3227242
1887.9659586,553.3950019,-683.289486,-1.3972398,0.0006037,29.7893704,-7.3138382
1889.9659225,555.364708,-682.9429498,-1.3960673,0.0005559,29.2942274,-7.3039077
1891.9658865,557.3342007,-682.5942755,-1.3950169,0.0005372,28.7912601,-7.2946233
1893.9658504,559.3031367,-682.2435104,-1.3939928,0.0004858,28.2800051,-7.2822298
1895.9658143,561.2718557,-681.89021,-1.3928499,0.00057,27.7602287,-7.2663193
1897.9657783,563.2400658,-681.5349751,-1.3915444,0.0007816,27.2317011,-7.2350374
1899.9657422,565.207882,-681.1775583,-1.3896601,0.0013444,26.6950541,-7.1760363
1901.9657062,567.1744641,-680.8141344,-1.3861676,0.0022102,26.1519079,-7.0573008
1903.9656701,569.1397799,-680.4432153,-1.380545,0.0035162,25.6065147,-6.8909572
1905.965634,571.1020301,-680.0572202,-1.3721142,0.0049335,25.062527,-6.6903795
1907.965598,573.0612624,-679.65186,-1.3607224,0.0063767,24.5228307,-6.4715822
1909.9655619,575.0143932,-679.221404,-1.3465468,0.0077969,23.9892343,-6.2401331
1911.9655259,576.9609305,-678.7601213,-1.3294799,0.0092091,23.4632325,-5.9771035
1913.9654898,578.8985255,-678.2632722,-1.3095772,0.0107131,22.9481001,-5.6818798
1915.9654537,580.8240918,-677.7245582,-1.2863723,0.0123018,22.447454,-5.334018
1917.9654177,582.7367378,-677.1385817,-1.2600654,0.0140258,21.9670777,-4.910974
1919.9653816,584.6309962,-676.4986829,-1.2298484,0.0159037,21.5153192,-4.4195607
1921.9653456,586.5050295,-675.7986422,-1.1961051,0.0178404,21.1004985,-3.7588903
1923.9653095,588.3528038,-675.0320276,-1.1581293,0.0199404,20.7411607,-2.9246768
1925.9652734,590.1686441,-674.1919653,-1.1161794,0.0219479,20.4572053,-2.1097949
1927.9652374,591.9446687,-673.2728971,-1.0706327,0.0234153,20.2498944,-0.1535415
1929.9652013,593.6765508,-672.2720809,-1.0226349,0.0244234,20.2347243,-0.1535415
1931.9651653,595.3534162,-671.1864656,-0.9733768,0.0243533,20.2195428,0.4999454
1933.9651292,596.9786445,-670.0221658,-0.9251124,0.0238086,20.2689333,1.3019086
1935.9650931,598.5455501,-668.779927,-0.8789088,0.0224467,20.3969899,2.347364
1937.9650571,600.0563702,-667.4709779,-0.8352309,0.0212334,20.6258693,2.8431577
1939.965021,601.5103235,-666.0959154,-0.7938341,0.019836,20.8997347,3.3312383
1941.9649849,602.9084381,-664.666745,-0.7554089,0.0185923,21.216117,3.6628494
1943.9649489,604.2514881,-663.1838082,-0.7190959,0.0172218,21.5586353,4.0217138
1945.9649128,605.5431747,-661.6574373,-0.6859609,0.0159177,21.9285504,4.3243814
1947.9648768,606.7845158,-660.0887622,-0.6552272,0.0144803,22.3194654,4.6611794
1949.9648407,607.9807041,-658.4861718,-0.6276228,0.0131244,22.7332997,4.8061989
1951.9648046,609.1341163,-656.851708,-0.6028804,0.0116388,23.1522648,4.7989897
1953.9647686,610.2496575,-655.1916748,-0.5809347,0.0103054,23.5631699,4.7917914
1955.9647325,611.3304836,-653.509118,-0.5618408,0.0088935,23.9664306,4.7846038
1957.9646965,612.3816954,-651.8074938,-0.5453694,0.0075613,24.3624274,4.777427
1959.9646604,613.4044489,-650.090106,-0.5314793,0.0059856,24.7515097,4.770261
1961.9646243,614.4086027,-648.3604316,-0.520989,0.0045296,25.1339995,4.7631058
1963.9645883,615.3964578,-646.6223542,-0.5132216,0.0033887,25.5101943,4.7559612
1965.9645522,616.3729897,-644.8770325,-0.5072573,0.0026617,25.8803693,4.7488274
1967.9645162,617.34072,-643.127032,-0.5018109,0.00267,26.2447801,4.7417043
1969.9644801,618.2979965,-641.3710546,-0.4963778,0.0027901,26.6036643,4.7345919
1971.964444,619.2457773,-639.6102215,-0.4905778,0.0029762,26.9572436,4.7274901
1973.964408,620.1826828,-637.8433033,-0.4844845,0.0031041,27.3057247,4.720399
1975.9643719,621.1088713,-636.0710419,-0.4784385,0.0031104,27.6493012,4.7133186
1977.9643359,622.0241039,-634.2928209,-0.4722331,0.003078,27.9881545,4.7062487
1979.9642998,622.9287246,-632.5093556,-0.4663905,0.0029875,28.3224548,4.6991895
1981.9642637,623.8227113,-630.7203527,-0.4604623,0.0029337,28.6523623,4.6921408
1983.9642277,624.7065343,-628.9264658,-0.4549108,0.002814,28.9780277,4.6851027
1985.9641916,625.5802572,-627.1274494,-0.4493408,0.0027526,29.2995932,4.6780752
1987.9641555,626.4440417,-625.3237928,-0.4439056,0.0027173,29.6171931,4.6710582
1989.9641195,627.2980481,-623.515339,-0.4384599,0.0027365,29.9309543,4.6640517
1991.9640834,628.142378,-621.7025371,-0.4331912,0.0026592,30.2409969,4.6570558
1993.9640474,628.9770895,-619.8850749,-0.4278928,0.0026389,30.5474349,4.6500703
1995.9640113,629.8019965,-618.0633219,-0.4225321,0.0026828,30.8503764,4.6430954
1997.9639752,630.6171887,-616.2370169,-0.4170836,0.0027798,31.1499241,4.6361308
1999.9639392,631.4226592,-614.4065921,-0.4117862,0.0027245,31.4461756,4.6291768
2001.9639031,632.2181086,-612.5716009,-0.406266,0.0028038,31.7392239,4.6222331
2003.9638671,633.0034133,-610.7324283,-0.4007312,0.0028189,32.0291576,4.6152999
2005.963831,633.7783583,-608.8886849,-0.3950322,0.0028809,32.316061,4.6083771
2007.9637949,634.5425845,-607.0406474,-0.3891904,0.0029534,32.600015,4.6014646
2009.9637589,635.2959493,-605.1879774,-0.3832189,0.003016,32.8810965,4.5945626
2011.9637228,636.0379943,-603.3309196,-0.3770988,0.0030876,33.1593791,4.5876708
2013.9636868,636.7686549,-601.469178,-0.3708617,0.0031478,33.4349335,4.5807895
2015.9636507,637.4874807,-599.6030147,-0.364523,0.003195,33.707827,4.5739184
2017.9636146,638.1944784,-597.7321585,-0.3580832,0.0032435,33.9781245,4.5670576
2019.9635786,638.8892137,-595.856897,-0.3515675,0.003276,34.245888,4.5602072
2021.9635425,639.5717702,-593.9769835,-0.3449767,0.0033137,34.5111771,4.553367
2023.9635065,640.2417333,-592.0927346,-0.3383346,0.003332,34.774049,4.5465371
2025.9634704,640.8992578,-590.2039165,-0.3316452,0.003356,35.0345588,4.5397174
2027.9634343,641.5439683,-588.3108807,-0.3249315,0.0033616,35.2927592,4.5329079
2029.9633983,642.1760719,-586.4133994,-0.3181958,0.0033726,35.5487012,4.5261087
2031.9633622,642.7952393,-584.5118561,-0.311466,0.003361,35.8024338,4.5193197
2033.9633261,643.4017493,-582.6060348,-0.3047486,0.0033547,36.0540042,4.5125408
2035.9632901,643.9952393,-580.6963262,-0.298052,0.0033237,36.3034579,4.5057721
2037.963254,644.5762143,-578.7825647,-0.2914267,0.0033018,36.5508388,4.4990136
2039.963218,645.144325,-576.8651847,-0.2848468,0.003268,36.7961893,4.4922652
2041.9631819,645.7000779,-574.9439549,-0.2783227,0.0032596,37.0395503,4.4855269
2043.9631458,646.2432435,-573.019381,-0.2718029,0.0032718,37.2809612,4.4787987
2045.9631098,646.7738526,-571.0910706,-0.2652327,0.003299,37.5204603,4.4720806
2047.9630737,647.2915837,-569.1594682,-0.2585939,0.0033154,37.7580844,4.4653726
2049.9630377,647.7966017,-567.2243099,-0.251959,0.0033142,37.9938693,4.4586747
2051.9630016,648.2885925,-565.2859663,-0.2453609,0.0032752,38.2278496,4.4519868
2053.9629655,648.7680658,-563.3443261,-0.2388511,0.0032323,38.4600586,4.445309
2055.9629295,649.2348548,-561.399757,-0.232458,0.0031709,38.6905289,4.4386411
2057.9628934,649.6894441,-559.4521445,-0.2261648,0.0031219,38.9192918,4.4319833
2059.9628574,650.1317413,-557.5018518,-0.2199739,0.0030665,39.1463777,4.4253354
2061.9628213,650.5621821,-555.5487639,-0.2138851,0.0030224,39.3718161,4.4186975
2063.9627852,650.9806852,-553.5932195,-0.2078834,0.0029712,39.5956358,4.4120696
2065.9627492,651.3876664,-551.6351113,-0.2019837,0.0029287,39.8178646,4.4054516
2067.9627131,651.7830596,-549.6747592,-0.1961688,0.0028798,40.0385293,4.3940274
2069.9626771,652.1672529,-547.7120552,-0.1904504,0.0028388,40.257417,4.3600755
2071.962641,652.5402113,-545.7473094,-0.184824,0.0027884,40.4734432,4.3265322
2073.9626049,652.9022938,-543.7804072,-0.1792889,0.0027466,40.6866738,4.2933887
2075.9625689,653.2534874,-541.8116519,-0.1738458,0.002698,40.8971719,4.2606365
2077.9625328,653.5941314,-539.840925,-0.1684883,0.0026599,41.1049986,4.2282673
2079.9624967,653.9242441,-537.8685244,-0.1632346,0.0026056,41.3102127,4.1962733
2081.9624607,654.244144,-535.8943228,-0.158068,0.0025605,41.5128711,4.1646467
2083.9624246,654.5538424,-533.9186081,-0.1529856,0.0025155,41.7130285,4.1333802
2085.9623886,654.8536695,-531.9412584,-0.1479978,0.0024719,41.9107381,4.1024665
2087.9623525,655.1436503,-529.9625541,-0.1430993,0.0024257,42.1060511,4.0718988
2089.9623164,655.4240914,-527.9823618,-0.1382896,0.002384,42.2990171,4.0416703
2091.9622804,655.6950414,-526.0009622,-0.1335744,0.0023357,42.4896838,4.0117746
2093.9622443,655.9567877,-524.0182113,-0.1289451,0.0022938,42.6780979,3.9822052
2095.9622083,656.2093935,-522.0343889,-0.1244094,0.0022459,42.8643042,3.9529563
2097.9621722,656.4531356,-520.0493433,-0.1199599,0.0022036,43.0483463,3.9240217
2099.9621361,656.6880891,-518.0633527,-0.1156033,0.0021565,43.2302662,3.8953957
2101.9621001,656.9145195,-516.0762568,-0.111333,0.0021138,43.4101051,3.8670729
2103.962064,657.1325142,-514.0883334,-0.1071551,0.0020672,43.5879024,3.8390477
2105.962028,657.3423273,-512.0994129,-0.1030637,0.0020242,43.7636967,3.811315
2107.9619919,657.5440584,-510.1097738,-0.0990641,0.0019782,43.9375253,3.7838695
2109.9619558,657.7379501,-508.1192368,-0.0951512,0.0019348,44.1094246,3.7703845
2111.9619198,657.9241141,-506.1280813,-0.0913295,0.0018893,44.2800475,3.764729
2113.9618837,658.1027816,-504.1361188,-0.0875948,0.0018455,44.449761,3.759082
2115.9618477,658.2740773,-502.1436296,-0.0839508,0.0018006,44.6185758,3.7534435
2117.9618116,658.4382192,-500.1504162,-0.0803939,0.0017564,44.7865025,3.7478134
2119.9617755,658.5953452,-498.1567605,-0.0769273,0.0017119,44.9535515,3.7421918
2121.9617395,658.7456612,-496.1624555,-0.0735485,0.001667,45.1197328,3.7365786
2123.9617034,658.8893188,-494.167785,-0.0702606,0.0016223,45.2850564,3.7309739
2125.9616674,659.0265158,-492.1725333,-0.0670623,0.001576,45.449532,3.7253775
2127.9616313,659.157419,-490.1769861,-0.0639567,0.0015307,45.6131692,3.7197895
2129.9615952,659.2822194,-488.1809194,-0.0609431,0.0014829,45.7759773,3.71421
2131.9615592,659.4011005,-486.1846209,-0.0580241,0.0014369,45.9379654,3.7086388
2133.9615231,659.5142454,-484.1878586,-0.0551997,0.0013875,46.0991427,3.7030759
2135.961487,659.6218547,-482.1909216,-0.0524714,0.0013411,46.2595178,3.6975214
2137.961451,659.7241029,-480.1935707,-0.0498401,0.0012903,46.4190996,3.6919752
2139.9614149,659.8212088,-478.1960962,-0.047307,0.0012432,46.5778965,3.6864373
2141.9613789,659.9133372,-476.1982521,-0.0448729,0.0011909,46.7359169,3.6809078
2143.9613428,660.0007257,-474.2003293,-0.0425392,0.0011432,46.8931689,3.6753865
2145.9613067,660.0835287,-472.2020762,-0.0403067,0.0010894,47.0496607,3.6698735
2147.9612707,660.162003,-470.203784,-0.0381763,0.0010414,47.2054001,3.6643688
2149.9612346,660.2362909,-468.2051959,-0.0361479,0.0009873,47.360395,3.6588724
2151.9611986,660.3066735,-466.2066032,-0.0342269,0.0009374,47.5146529,3.6533842
2153.9611625,660.3732761,-464.2077435,-0.0324072,0.0008828,47.6681813,3.6479042
2155.9611264,660.4364046,-462.2089076,-0.0306996,0.0008309,47.8209877,3.6424324
2157.9610904,660.4961708,-460.2098313,-0.0290956,0.0007734,47.9730793,3.6369689
2159.9610543,660.5528974,-458.2108027,-0.027602,0.0007228,48.1244631,3.6315135
2161.9610183,660.6066879,-456.2115564,-0.0262152,0.0006643,48.2751462,3.6260663
2163.9609822,660.6578887,-454.212379,-0.0249433,0.0006125,48.4251354,3.6206273
2165.9609461,660.7065854,-452.213002,-0.0237792,0.0005519,48.5744376,3.6151965
2167.9609101,660.7531498,-450.2137112,-0.0227318,0.0005005,48.7230594,3.6097738
2169.960874,660.7976494,-448.2142364,-0.0217927,0.0004387,48.8710073,3.6043592
2171.960838,660.8404852,-446.2148614,-0.0209763,0.0003861,49.0182877,3.5989528
2173.9608019,660.8817045,-444.215316,-0.0202677,0.0003226,49.164907,3.5935545
2175.9607658,660.9217418,-442.2158822,-0.0196875,0.0002696,49.3108714,3.5881642
2177.9607298,660.9606172,-440.2162896,-0.019212,0.0002062,49.456187,3.5827821
2179.9606937,660.9987915,-438.2168177,-0.0188659,0.0001542,49.6008599,3.577408
2181.9606576,661.0362534,-436.2171978,-0.018619,9.34e-05,49.744896,3.572042
2183.9606216,661.0734494,-434.2176986,-0.0184895,4.55e-05,49.8883011,3.566684
2185.9605855,661.1103723,-432.2180686,-0.0184538,-7.9e-06,50.031081,3.5613341
2187.9605495,661.1474489,-430.2185779,-0.0185144,-4.12e-05,50.1732414,3.5559922
2189.9605134,661.1845821,-428.218954,-0.0186322,-7.32e-05,50.3147877,3.5506583
2191.9604773,661.2221877,-426.2194879,-0.0187962,-7.41e-05,50.4557255,3.5453324
2193.9604413,661.25993,-424.2198789,-0.0189498,-7.67e-05,50.5960602,3.5400145
2195.9604052,661.2981457,-422.220406,-0.0190894,-5.45e-05,50.7357972,3.5347046
2197.9603692,661.3364252,-420.2208076,-0.0191899,-4.51e-05,50.8749416,3.5294026
2199.9603331,661.3750411,-418.2213279,-0.0192649,-1.84e-05,51.0134986,3.5241086
2201.960297,661.413597,-416.2217336,-0.0192898,-5.8e-06,51.1514732,3.5188225
2203.960261,661.4523374,-414.2222579,-0.019287,2.39e-05,51.2888706,3.5135444
2205.9602249,661.4908501,-412.2226624,-0.0192233,4.03e-05,51.4256957,3.5082742
2207.9601889,661.5293506,-410.2231815,-0.0191209,7.42e-05,51.5619532,3.5030119
2209.9601528,661.5674278,-408.2235775,-0.0189523,9.5e-05,51.697648,3.4977574
2211.9601167,661.6052624,-406.224082,-0.0187338,0.0001328,51.8327849,3.4925109
2213.9600807,661.6424457,-404.2244611,-0.0184439,0.0001579,51.9673684,3.4872722
2215.9600446,661.6791248,-402.2249441,-0.0180937,0.0001994,52.1014032,3.4820414
2217.9600086,661.714892,-400.2252971,-0.0176662,0.0002289,52.2348938,3.4768184
2219.9599725,661.7498616,-398.2257492,-0.0171686,0.0002739,52.3678447,3.4716033
2221.9599364,661.7836272,-396.2260673,-0.0165879,0.0003077,52.5002602,3.466396
2223.9599004,661.8162674,-394.22648,-0.0159262,0.0003568,52.6321447,3.4611965
2225.9598643,661.8473796,-392.226755,-0.0151746,0.000396,52.7635025,3.4560048
2227.9598282,661.8770191,-390.2271192,-0.0143364,0.0004476,52.8943377,3.4508209
2229.9597922,661.9047684,-388.2273442,-0.0134003,0.0004893,53.0246546,3.4456448
2231.9597561,661.9306521,-386.2276549,-0.0123642,0.0005458,53.1544573,3.4404764
2233.9597201,661.9542602,-384.227827,-0.0112308,0.0005879,53.2837497,3.4353158
2235.959684,661.9755931,-382.2280865,-0.0100002,0.0006402,53.412536,3.4301629
2237.9596479,661.994288,-380.2282072,-0.0086831,0.0006767,53.54082,-2.1588821
2239.9596119,662.0103395,-378.2284166,-0.0072841,0.0007201,53.4601163,-7.9015301
2241.9595758,662.0234481,-376.2284931,-0.0058153,0.0007483,53.1636951,-7.8784323
2243.9595398,662.0336173,-374.2286614,-0.0042814,0.0007829,52.8664858,-7.8615192
2245.9595037,662.0406001,-372.228707,-0.0026946,0.0008036,52.5682395,-7.8423586
2247.9594676,662.0444168,-370.2288508,-0.0010586,0.0008296,52.2690247,-7.8290879
2249.9594316,662.0448659,-368.2288837,0.0006139,0.0008427,51.9685978,-7.8144146
2251.9593955,662.0419934,-366.2290233,0.0023175,0.0008593,51.666992,-7.8062419
2253.9593595,662.0356378,-364.2290659,0.0040389,0.0008613,51.3639334,-7.7946481
2255.9593234,662.0258613,-362.2292286,0.0057816,0.0008713,51.0595302,-7.7929785
2257.9592873,662.012563,-360.2293044,0.0075125,0.0008577,50.7533671,-7.7813
2259.9592513,661.9957973,-358.2295117,0.0092679,0.0008682,50.4458089,-7.7813002
2261.9592152,661.9755374,-356.2296447,0.0109862,0.0008486,50.136364,-7.771475
2263.9591792,661.951859,-354.2299181,0.0127141,0.000855,49.8253917,-7.7692269
2265.9591431,661.9247319,-352.2301309,0.0144093,0.0008402,49.5125571,-7.7607837
2267.959107,661.8942705,-350.2304984,0.0161008,0.0008419,49.1980765,-7.756819
2269.959071,661.8603951,-348.2308136,0.017773,0.0008305,48.881735,-7.7458812
2271.9590349,661.8232104,-346.2312994,0.0194593,0.0008394,48.5637833,-7.739469
2273.9589989,661.7826202,-344.23174,0.0211327,0.0008346,48.244002,-7.7272568
2275.9589628,661.7386903,-342.2323667,0.022837,0.0008478,47.9225966,-7.719128
2277.9589267,661.6913265,-340.2329568,0.0245321,0.0008483,47.5993624,-7.7046183
2279.9588907,661.6405121,-338.2337509,0.0262899,0.0008696,47.2745321,-7.6946459
2281.9588546,661.5861976,-336.2345185,0.0280344,0.0008766,46.9478792,-7.6768578
2283.9588185,661.5282803,-334.2355043,0.0298741,0.0009096,46.6197006,-7.6650223
2285.9587825,661.4667155,-332.2364826,0.031706,0.0009238,46.2897067,-7.6435246
2287.9587464,661.4014355,-330.2376805,0.0336415,0.0009702,45.9582789,-7.6331727
2289.9587104,661.3322178,-328.2389099,0.0355945,0.0009808,45.6248973,-7.6186265
2291.9586743,661.2591514,-326.2403879,0.0376059,0.0010057,45.2897041,-7.6186326
2293.9586382,661.18197,-324.2419127,0.0395802,0.0009582,44.9520113,-7.6252906
2295.9586022,661.1008588,-322.2437207,0.0414558,0.0008717,44.6114639,-7.6401973
2297.9585661,661.016335,-320.2455471,0.0430356,0.0006942,44.2676233,-7.6698099
2299.9585301,660.9287847,-318.2476173,0.0442346,0.0004623,43.9197425,-7.6954862
2301.958494,660.8396036,-316.249647,0.0448846,0.0001828,43.5679055,-7.6993873
2303.9584579,660.7495895,-314.2518069,0.0450018,-8.47e-05,43.2130235,-7.6733915
2305.9584219,660.6599738,-312.253854,0.0445537,-0.0003605,42.8564159,-7.6377218
2307.9583858,660.571759,-310.2559015,0.0436559,-0.0005879,42.4984947,-7.5876905
2309.9583498,660.4858206,-308.257783,0.0422266,-0.0008395,42.1399079,-7.5343709
2311.9583137,660.4032023,-306.2595727,0.0403899,-0.0010572,41.7807958,-7.46387
2313.9582776,660.3247288,-304.2611449,0.0380201,-0.0013116,41.4219743,-7.3907863
2315.9582416,660.2515742,-302.2625691,0.0351914,-0.0015444,41.0635768,-7.2975231
2317.9582055,660.184474,-300.263725,0.0318324,-0.0018144,40.706606,-7.2104474
2319.9581695,660.1247561,-298.2646999,0.0279903,-0.0020467,40.3507931,-7.1046174
2321.9581334,660.0730529,-296.2653983,0.0236318,-0.0023095,39.9971067,-6.9917978
2323.9580973,660.0308946,-294.2659281,0.0187181,-0.0025722,39.6459564,-6.8610289
2325.9580613,659.9987951,-292.2662153,0.0132884,-0.0028568,39.2983236,-6.7415097
2327.9580252,659.9783688,-290.2664057,0.0073254,-0.0031083,38.953725,-6.5910706
2329.9579891,659.9701318,-288.2664529,0.0008135,-0.0034031,38.6138431,-6.4587127
2331.9579531,659.9758065,-286.2665484,-0.0062508,-0.0036586,38.2778591,-6.2860766
2333.957917,659.9958295,-284.2666791,-0.0138753,-0.003966,37.9479992,-6.1446011
2335.957881,660.032071,-282.2670991,-0.0220701,-0.0042202,37.6227681,-5.9560458
2337.9578449,660.0848514,-280.267827,-0.0308203,-0.0045295,37.3048111,-5.7895215
2339.9578088,660.1562517,-278.269201,-0.0402005,-0.004802,36.9931245,-5.5699756
2341.9577728,660.2464406,-276.2712678,-0.0501289,-0.0051272,36.6907585,-5.3845095
2343.9577367,660.3576547,-274.2744464,-0.0607125,-0.005404,36.3960727,-5.1345937
2345.9577007,660.4900102,-272.2788634,-0.0718526,-0.0057359,36.1128247,-4.9299845
2347.9576646,660.6458871,-270.2849868,-0.0836758,-0.0060115,35.8387573,-4.6715173
2349.9576285,660.8252291,-268.2930797,-0.0960145,-0.0063231,35.5771105,-4.510392
2351.9575925,661.0304654,-266.3037241,-0.1089578,-0.0065432,35.3226492,-4.3172607
2353.9575564,661.2611162,-264.3171167,-0.1222929,-0.0067832,35.0773547,-4.2417152
2355.9575204,661.519198,-262.3340073,-0.1360269,-0.0069311,34.8346704,-4.177313
2357.9574843,661.8042417,-260.3544843,-0.1500463,-0.007072,34.5940068,-4.171576
2359.9574482,662.1180429,-258.3793702,-0.1642024,-0.0070205,34.3519913,-4.3559595
2361.9574122,662.4587627,-256.4086683,-0.1781611,-0.0069098,34.0974454,-4.5952456
2363.9573761,662.8278546,-254.4430985,-0.1918508,-0.006653,33.8268404,-4.9601862
2365.9573401,663.2220522,-252.4823868,-0.2048431,-0.0063153,33.5322941,-5.3458945
2367.957304,663.6424448,-250.5271535,-0.2174827,-0.0060611,33.2119188,-5.6154564
2369.9572679,664.0856121,-248.5769123,-0.2292984,-0.0057477,32.8720266,-5.888443
2371.9572319,664.5520481,-246.6320915,-0.2405123,-0.005374,32.5117945,-6.1554282
2373.9571958,665.0386456,-244.6922347,-0.2509107,-0.0050172,32.1309122,-6.3737156
2375.9571597,665.5457698,-242.7576539,-0.2608144,-0.0046944,31.7317052,-6.5454288
2377.9571237,666.0703531,-240.8277172,-0.2698812,-0.0043717,31.3164473,-6.6912178
2379.9570876,666.6125897,-238.9026932,-0.2784205,-0.0040419,30.8861697,-6.8161331
2381.9570516,667.1698258,-236.9819293,-0.2861983,-0.0037355,30.4416071,-6.9145428
2383.9570155,667.7423875,-235.0657243,-0.293606,-0.0034564,29.9838918,-6.9904946
2385.9569794,668.3276292,-233.1532914,-0.3002434,-0.0031842,29.5139339,-7.051958
2387.9569434,668.9263259,-231.2450199,-0.3066947,-0.0029518,29.0321368,-7.0959488
2389.9569073,669.5356143,-229.3400989,-0.3123626,-0.0027241,28.5391255,-7.1309521
2391.9568713,670.1566504,-227.4388813,-0.3180045,-0.0025658,28.0349495,-7.1509227
2393.9568352,670.7867555,-225.5407317,-0.3229653,-0.002404,27.5200875,-7.1670105
2395.9567991,671.4263139,-223.6453931,-0.3277637,-0.0022881,26.9942159,-7.1752829
2397.9567631,672.0743787,-221.7533037,-0.3321429,-0.0020726,26.4572689,-7.1884495
2399.956727,672.7301207,-219.8635715,-0.3359716,-0.0017216,25.9081802,-7.2048353
2401.956691,673.3923677,-217.9764001,-0.3387821,-0.0010155,25.3459065,-7.2259973
2403.9566549,674.0599367,-216.0912194,-0.3395892,0.0003916,24.7691645,-7.1649207
2405.9566188,674.7243809,-214.2048073,-0.3371459,0.0021275,24.1837206,-7.030373
2407.9565828,675.3822634,-212.3159195,-0.3310378,0.0040293,23.5951554,-6.8441326
2409.9565467,676.0235051,-210.4214117,-0.3210673,0.0059345,23.0077231,-6.6416889
2411.9565107,676.6425001,-208.5188569,-0.3073702,0.0077066,22.422958,-6.4580526
2413.9564746,677.2318648,-206.6076785,-0.2903595,0.0092665,21.8393521,-6.1601622
2415.9564385,677.7838851,-204.6851782,-0.2690142,0.0114371,21.2677478,-5.9039815
2417.9564025,678.2921234,-202.7508879,-0.2442407,0.0133357,20.7051104,-5.6290714
2419.9563664,678.7480744,-200.8030924,-0.2154569,0.0153325,20.1540496,-5.3459389
2421.9563303,679.1442877,-198.8428805,-0.1827384,0.0173905,19.6163795,-5.049947
2423.9562943,679.4709342,-196.8691048,-0.1455727,0.019536,19.0945783,-4.7212684
2425.9562582,679.7208178,-194.8849665,-0.1042239,0.021833,18.5934986,-4.4533918
2427.9562222,679.8833002,-192.8904422,-0.05845,0.0239606,18.1081458,-4.126263
2429.9561861,679.950688,-190.8918649,-0.0081729,0.0263232,17.6465347,-3.9002265
2431.95615,679.9112271,-188.8908848,0.0467222,0.028425,17.1988245,-3.6264886
2433.956114,679.7595798,-186.8970821,0.1058705,0.0307254,16.7718178,-3.5072878
2435.9560779,679.4820043,-184.9152921,0.169822,0.032685,16.3482407,-3.3449463
2437.9560419,679.0784974,-182.9572017,0.2373646,0.034886,15.9337826,-3.2676727
2439.9560058,678.5321322,-181.0312908,0.310511,0.0370013,15.5182143,-3.096622
2441.9559697,677.8500006,-179.1526688,0.3869262,0.0395206,15.1138582,-2.8108375
2443.9559337,677.016481,-177.3351776,0.4697884,0.0423993,14.7372169,-2.4000234
2445.9558976,676.0356783,-175.5946757,0.5575508,0.0454449,14.4078326,-1.7049155
2447.9558616,674.903942,-173.9511803,0.6512103,0.0484406,14.1691955,-0.0751745
2449.9558255,673.6155687,-172.4224639,0.749846,0.0498839,14.1585808,-0.0751745
2451.9557894,672.1789754,-171.0339477,0.8490245,0.0486275,14.147958,1.5301756
2453.9557534,670.6140356,-169.7840531,0.9436048,0.0453891,14.3626359,2.3808577
2455.9557173,668.9391406,-168.6895623,1.0292729,0.0402988,14.6904244,3.374361
2457.9556813,667.1838735,-167.7241601,1.1048668,0.035022,15.1428455,4.0851529
2459.9556452,665.3657533,-166.8906184,1.1688046,0.0292879,15.6731007,4.7697316
2461.9556091,663.5030324,-166.1585666,1.222073,0.0238943,16.2703616,4.9007282
2463.9555731,661.606623,-165.5217022,1.2647455,0.0183963,16.8620054,4.8933773
2465.955537,659.6896495,-164.9508773,1.2962489,0.0130802,17.4327388,4.8860374
2467.955501,657.7574163,-164.4340406,1.3170593,0.0073992,17.9845539,4.8787084
2469.9554649,655.8191104,-163.9428871,1.3263583,0.0018903,18.5191431,4.8713905
2471.9554288,653.8785089,-163.4615235,1.324896,-0.0036342,19.0379587,4.8640835
2473.9553928,651.9422674,-162.9643918,1.3122735,-0.0089734,19.5422582,-5.7134977
2475.9553567,650.0134359,-162.4316457,1.2882807,-0.0145542,18.9485165,-5.353442
2477.9553206,648.10395,-161.8435098,1.2540249,-0.019701,18.3747897,-4.5152909
2479.9552846,646.2134641,-161.1775875,1.2096365,-0.0243537,17.8765785,-3.6171481
2481.9552485,644.3643966,-160.4242587,1.1568607,-0.0283772,17.4672186,-2.5602294
